file,epsilon,QC,1-QS,ret,time
SDN00330_L00025_R00001.txt,0.2,0.962213438735178,0.0728214503351615,1,17.9181646669749
SDN00330_L00025_R00001.txt,0.3,0.946561264822134,0.10145580069038,1,18.2241276289569
SDN00330_L00025_R00001.txt,0.4,0.947351778656127,0.100030039050766,2,17.5603518669959
SDN00330_L00025_R00001.txt,0.5,0.880869565217391,0.212898212898213,1,18.0025709699839
SDN00331_L00025_R00006.txt,0,1,0,6,4.5554311380256
SDN00331_L00025_R00006.txt,0.01,1,0,6,15.3352203480317
SDN00331_L00025_R00006.txt,0.02,1,0,6,14.9180501989904
SDN00331_L00025_R00006.txt,0.05,1,0,6,15.9494117859867
SDN00331_L00025_R00006.txt,0.1,1,0,6,15.0023805899546
SDN00331_L00025_R00006.txt,0.2,0.996521739130435,0.00693240901213172,4,15.6562243099906
SDN00331_L00025_R00006.txt,0.3,0.996679841897233,0.00661834226284274,5,14.7469281390077
SDN00331_L00025_R00006.txt,0.4,0.994940711462451,0.0100676419694825,6,15.8180876410333
SDN00331_L00025_R00006.txt,0.5,0.991462450592885,0.0169305533782725,2,15.7664664519834
SDN00332_L00025_R00001.txt,0,1,0,1,10.8872046269826
SDN00332_L00025_R00001.txt,0.01,0.996679841897233,0.00661834226284274,1,16.1426054180483
SDN00332_L00025_R00001.txt,0.02,1,0,1,16.5484966210206
SDN00332_L00025_R00001.txt,0.05,1,0,1,16.0254954909906
SDN00332_L00025_R00001.txt,0.1,0.993675889328063,0.0125687352710134,1,16.9334830429871
SDN00332_L00025_R00001.txt,0.2,0.962055335968379,0.0731150038080731,2,16.8285146520357
SDN00332_L00025_R00001.txt,0.3,0.964584980237154,0.0684073904412887,1,16.7796592059894
SDN00332_L00025_R00001.txt,0.4,1,0,1,17.2691283019958
SDN00332_L00025_R00001.txt,0.5,0.862687747035573,0.241467991937166,4,15.8892699540011
SDN00333_L00025_R00001.txt,0,1,0,1,8.79133692098549
SDN00333_L00025_R00001.txt,0.01,1,0,1,14.9974803979858
SDN00333_L00025_R00001.txt,0.02,1,0,1,14.9324338269653
SDN00333_L00025_R00001.txt,0.05,0.994940711462451,0.0100676419694825,1,16.1367872420233
SDN00333_L00025_R00001.txt,0.1,0.998260869565217,0.00347222222222222,1,15.79377620999
SDN00333_L00025_R00001.txt,0.2,0.990276679841897,0.0192593752446567,1,15.2604000219726
SDN00333_L00025_R00001.txt,0.3,0.9899604743083,0.0198794709243171,2,15.7999888689956
SDN00333_L00025_R00001.txt,0.4,0.963320158102767,0.0707640689339637,1,16.0841484160046
SDN00333_L00025_R00001.txt,0.5,0.955177865612648,0.0857985927214951,2,16.1176690970315
SDN00334_L00025_R00005.txt,0,1,0,5,3.41393189597875
SDN00334_L00025_R00005.txt,0.01,1,0,5,12.9968340700143
SDN00334_L00025_R00005.txt,0.02,1,0,5,12.036611920048
SDN00334_L00025_R00005.txt,0.05,1,0,5,13.3925311350031
SDN00334_L00025_R00005.txt,0.1,1,0,5,13.0143569000065
SDN00334_L00025_R00005.txt,0.2,0.989881422924901,0.0200344341837533,5,11.9535863150377
SDN00334_L00025_R00005.txt,0.3,0.996600790513834,0.0067753880091389,5,13.234248741006
SDN00334_L00025_R00005.txt,0.4,0.994940711462451,0.0100676419694825,4,14.3892711779918
SDN00334_L00025_R00005.txt,0.5,0.917944664031621,0.15166569257744,5,13.9925569859915
SDN00335_L00025_R00008.txt,0,1,0,8,4.29237657901831
SDN00335_L00025_R00008.txt,0.01,1,0,8,12.5726712250034
SDN00335_L00025_R00008.txt,0.02,1,0,8,13.0428334209719
SDN00335_L00025_R00008.txt,0.05,1,0,8,12.303800959955
SDN00335_L00025_R00008.txt,0.1,1,0,8,12.3143917549751
SDN00335_L00025_R00008.txt,0.2,0.99201581027668,0.0158418947533527,8,12.4764970960096
SDN00335_L00025_R00008.txt,0.3,0.981501976284585,0.0363241229431854,6,12.513828837953
SDN00335_L00025_R00008.txt,0.4,0.988774703557312,0.0222013758599124,8,13.9094449180411
SDN00335_L00025_R00008.txt,0.5,0.991541501976285,0.016775103864545,6,13.7832399129984
SDN00336_L00025_R00008.txt,0,1,0,8,4.85480041301344
SDN00336_L00025_R00008.txt,0.01,1,0,8,13.4470089460374
SDN00336_L00025_R00008.txt,0.02,1,0,8,12.8449874920188
SDN00336_L00025_R00008.txt,0.05,1,0,8,12.950662926014
SDN00336_L00025_R00008.txt,0.1,1,0,8,13.300289442006
SDN00336_L00025_R00008.txt,0.2,0.992885375494071,0.0141287284144427,7,13.2784301679931
SDN00336_L00025_R00008.txt,0.3,0.995098814229249,0.00975456261799874,8,12.507979209011
SDN00336_L00025_R00008.txt,0.4,0.983715415019763,0.0320472930927194,7,13.019759731018
SDN00336_L00025_R00008.txt,0.5,0.998260869565217,0.00347222222222222,7,14.4932573139668
SDN00337_L00025_R00001.txt,0,1,0,1,6.20703865698306
SDN00337_L00025_R00001.txt,0.01,1,0,1,14.0619591660216
SDN00337_L00025_R00001.txt,0.02,1,0,1,14.7768331510015
SDN00337_L00025_R00001.txt,0.05,0.996600790513834,0.0067753880091389,1,14.9243138600141
SDN00337_L00025_R00001.txt,0.1,0.987826086956522,0.0240549828178694,1,14.8162133190199
SDN00337_L00025_R00001.txt,0.2,0.987826086956522,0.0240549828178694,1,14.4215101879672
SDN00337_L00025_R00001.txt,0.3,0.967114624505929,0.0636767181999082,2,15.0209441229817
SDN00337_L00025_R00001.txt,0.4,0.960158102766799,0.0766306826820739,2,15.3314590280061
SDN00337_L00025_R00001.txt,0.5,0.96703557312253,0.0638249024259585,4,14.6519894789672
SDN00338_L00025_R00001.txt,0,1,0,1,10.9541280959966
SDN00338_L00025_R00001.txt,0.01,1,0,1,15.1460558720282
SDN00338_L00025_R00001.txt,0.02,1,0,1,14.9290361789754
SDN00338_L00025_R00001.txt,0.05,0.996679841897233,0.00661834226284274,1,14.8217085570213
SDN00338_L00025_R00001.txt,0.1,0.9899604743083,0.0198794709243171,2,14.7971357170027
SDN00338_L00025_R00001.txt,0.2,0.974703557312253,0.0493446414803392,1,15.5942401189823
SDN00338_L00025_R00001.txt,0.3,0.963478260869565,0.0704697986577181,1,15.6741849780083
SDN00338_L00025_R00001.txt,0.4,0.912252964426877,0.161337209302326,2,15.6021564409602
SDN00338_L00025_R00001.txt,0.5,0.93296442687747,0.125648244184324,2,15.3406103900052
SDN00339_L00025_R00005.txt,0,1,0,5,4.86852922296384
SDN00339_L00025_R00005.txt,0.01,1,0,5,12.8766840180033
SDN00339_L00025_R00005.txt,0.02,1,0,5,13.4604688980035
SDN00339_L00025_R00005.txt,0.05,1,0,5,12.8732757139951
SDN00339_L00025_R00005.txt,0.1,1,0,5,12.4003622510354
SDN00339_L00025_R00005.txt,0.2,0.992885375494071,0.0141287284144427,5,12.4050295730121
SDN00339_L00025_R00005.txt,0.3,0.985928853754941,0.0277517929529155,5,13.8213918970432
SDN00339_L00025_R00005.txt,0.4,0.98600790513834,0.0275980353940906,6,13.0127952309558
SDN00339_L00025_R00005.txt,0.5,0.982608695652174,0.0341880341880342,4,15.504662470019
SDN00340_L00025_R00004.txt,0,1,0,4,4.73194163601147
SDN00340_L00025_R00004.txt,0.01,1,0,4,14.5167763209902
SDN00340_L00025_R00004.txt,0.02,1,0,4,14.5568631300121
SDN00340_L00025_R00004.txt,0.05,1,0,4,15.4228254450136
SDN00340_L00025_R00004.txt,0.1,1,0,4,14.4727739809896
SDN00340_L00025_R00004.txt,0.2,0.998260869565217,0.00347222222222222,5,15.3056202980224
SDN00340_L00025_R00004.txt,0.3,0.998260869565217,0.00347222222222222,5,15.2497538710013
SDN00340_L00025_R00004.txt,0.4,0.984664031620553,0.0302086577390221,4,15.5133326060022
SDN00340_L00025_R00004.txt,0.5,0.961818181818182,0.0735551663747811,4,15.902344711998
SDN00341_L00025_R00007.txt,0,1,0,7,4.12267271900782
SDN00341_L00025_R00007.txt,0.01,1,0,7,12.3556975789834
SDN00341_L00025_R00007.txt,0.02,1,0,7,13.9159910180024
SDN00341_L00025_R00007.txt,0.05,1,0,7,13.8314155800035
SDN00341_L00025_R00007.txt,0.1,1,0,7,13.6970295200008
SDN00341_L00025_R00007.txt,0.2,0.980711462450593,0.0378470606483636,5,14.359770791023
SDN00341_L00025_R00007.txt,0.3,0.978339920948617,0.0424017332095327,6,14.4592862920254
SDN00341_L00025_R00007.txt,0.4,0.948458498023715,0.0980303713727259,2,14.7525053180289
SDN00341_L00025_R00007.txt,0.5,0.927905138339921,0.134493437546085,5,13.0306272529997
SDN00342_L00025_R00006.txt,0,1,0,6,3.70347208401654
SDN00342_L00025_R00006.txt,0.01,1,0,6,11.9314069150132
SDN00342_L00025_R00006.txt,0.02,1,0,6,12.1644230050151
SDN00342_L00025_R00006.txt,0.05,0.998260869565217,0.00347222222222222,7,12.1325714009581
SDN00342_L00025_R00006.txt,0.1,1,0,6,11.7661279169843
SDN00342_L00025_R00006.txt,0.2,0.998260869565217,0.00347222222222222,6,11.9007520700106
SDN00342_L00025_R00006.txt,0.3,0.986086956521739,0.0274442538593482,5,12.3079981699702
SDN00342_L00025_R00006.txt,0.4,0.984505928853755,0.0305153355130002,6,12.7902184799896
SDN00342_L00025_R00006.txt,0.5,0.970909090909091,0.0565371024734982,6,13.0714772359934
SDN00343_L00025_R00008.txt,0,1,0,8,4.60465301800286
SDN00343_L00025_R00008.txt,0.01,1,0,8,12.5957833160064
SDN00343_L00025_R00008.txt,0.02,1,0,8,12.0754454319831
SDN00343_L00025_R00008.txt,0.05,1,0,8,13.0041258429992
SDN00343_L00025_R00008.txt,0.1,0.993280632411067,0.0133490380840204,8,11.83269819204
SDN00343_L00025_R00008.txt,0.2,1,0,8,13.1528775360202
SDN00343_L00025_R00008.txt,0.3,0.986086956521739,0.0274442538593482,7,13.1254249299527
SDN00343_L00025_R00008.txt,0.4,0.968853754940712,0.0604109168966575,4,13.7950271170121
SDN00343_L00025_R00008.txt,0.5,0.969644268774704,0.0589228172471996,6,13.7723493110389
SDN00344_L00025_R00007.txt,0,1,0,7,4.19598689395934
SDN00344_L00025_R00007.txt,0.01,1,0,7,13.5734664979973
SDN00344_L00025_R00007.txt,0.02,1,0,7,13.5674541200278
SDN00344_L00025_R00007.txt,0.05,1,0,7,12.9390356750228
SDN00344_L00025_R00007.txt,0.1,0.995098814229249,0.00975456261799874,7,12.4799329739762
SDN00344_L00025_R00007.txt,0.2,1,0,7,13.4346768390387
SDN00344_L00025_R00007.txt,0.3,0.988774703557312,0.0222013758599124,7,14.4413102999679
SDN00344_L00025_R00007.txt,0.4,0.998260869565217,0.00347222222222222,7,15.7371454090462
SDN00344_L00025_R00007.txt,0.5,0.980869565217391,0.037542662116041,3,16.114913566038
SDN00345_L00025_R00002.txt,0,1,0,2,11.5962307840236
SDN00345_L00025_R00002.txt,0.01,1,0,2,18.2976217740215
SDN00345_L00025_R00002.txt,0.02,0.998260869565217,0.00347222222222222,2,17.8162959609763
SDN00345_L00025_R00002.txt,0.05,0.996679841897233,0.00661834226284274,2,17.965464339999
SDN00345_L00025_R00002.txt,0.1,1,0,2,18.0194440180203
SDN00345_L00025_R00002.txt,0.2,0.996679841897233,0.00661834226284274,2,18.3880142379785
SDN00345_L00025_R00002.txt,0.3,0.971067193675889,0.0562384757221881,3,17.8479978640098
SDN00345_L00025_R00002.txt,0.4,0.940711462450593,0.111940298507463,2,18.4688791149529
SDN00345_L00025_R00002.txt,0.5,0.808063241106719,0.322058628465314,1,18.5383629819844
SDN00346_L00025_R00005.txt,0,1,0,5,6.21224260702729
SDN00346_L00025_R00005.txt,0.01,1,0,5,13.5345838150242
SDN00346_L00025_R00005.txt,0.02,1,0,5,12.8934466280043
SDN00346_L00025_R00005.txt,0.05,1,0,5,14.2468572129728
SDN00346_L00025_R00005.txt,0.1,1,0,5,13.5450638299808
SDN00346_L00025_R00005.txt,0.2,0.989802371541502,0.0201893731903905,6,13.5760125389788
SDN00346_L00025_R00005.txt,0.3,1,0,5,13.838561668992
SDN00346_L00025_R00005.txt,0.4,0.990513833992095,0.0187940485512921,5,13.8477689659921
SDN00346_L00025_R00005.txt,0.5,0.966798418972332,0.0642693190512624,1,15.8242252590135
SDN00347_L00025_R00007.txt,0,1,0,7,4.31718231702689
SDN00347_L00025_R00007.txt,0.01,1,0,7,13.2078373610275
SDN00347_L00025_R00007.txt,0.02,1,0,7,13.7948662629933
SDN00347_L00025_R00007.txt,0.05,1,0,7,13.2628389589954
SDN00347_L00025_R00007.txt,0.1,1,0,7,12.9410749379895
SDN00347_L00025_R00007.txt,0.2,0.998260869565217,0.00347222222222222,6,14.2023492369917
SDN00347_L00025_R00007.txt,0.3,0.984822134387352,0.0299018844416758,7,13.7530301269726
SDN00347_L00025_R00007.txt,0.4,0.974703557312253,0.0493446414803392,5,14.1959757329896
SDN00347_L00025_R00007.txt,0.5,0.993280632411067,0.0133490380840204,7,14.8284311250318
SDN00348_L00025_R00000.txt,0,1,0,0,10.3582207680447
SDN00348_L00025_R00000.txt,0.01,1,0,0,12.4580549060483
SDN00348_L00025_R00000.txt,0.02,1,0,0,13.2774521220126
SDN00348_L00025_R00000.txt,0.05,1,0,0,11.8965255370131
SDN00348_L00025_R00000.txt,0.1,1,0,0,12.4686470340239
SDN00348_L00025_R00000.txt,0.2,1,0,0,12.8976578920265
SDN00348_L00025_R00000.txt,0.3,1,0,0,14.8980275130016
SDN00348_L00025_R00000.txt,0.4,0.995256916996048,0.00944138473642801,0,13.3809296920081
SDN00348_L00025_R00000.txt,0.5,0.996679841897233,0.00661834226284274,0,13.4969577629818
SDN00349_L00025_R00003.txt,0,1,0,3,6.06470336799976
SDN00349_L00025_R00003.txt,0.01,1,0,3,14.0711337699904
SDN00349_L00025_R00003.txt,0.02,1,0,3,14.2026489619748
SDN00349_L00025_R00003.txt,0.05,1,0,3,14.6731645950349
SDN00349_L00025_R00003.txt,0.1,1,0,3,14.6465239219833
SDN00349_L00025_R00003.txt,0.2,0.998260869565217,0.00347222222222222,3,14.6905548720388
SDN00349_L00025_R00003.txt,0.3,1,0,3,15.0989861979615
SDN00349_L00025_R00003.txt,0.4,0.976600790513834,0.0457284103197899,2,15.7456887220033
SDN00349_L00025_R00003.txt,0.5,0.982134387351779,0.0351040695868282,3,15.3138237590319
SDN00350_L00025_R00003.txt,0,1,0,3,6.45718570001191
SDN00350_L00025_R00003.txt,0.01,1,0,3,14.07645606203
SDN00350_L00025_R00003.txt,0.02,1,0,3,14.3593356800266
SDN00350_L00025_R00003.txt,0.05,1,0,3,13.8728379869717
SDN00350_L00025_R00003.txt,0.1,0.994940711462451,0.0100676419694825,3,14.6384087780025
SDN00350_L00025_R00003.txt,0.2,0.994940711462451,0.0100676419694825,3,13.9342842070037
SDN00350_L00025_R00003.txt,0.3,0.996679841897233,0.00661834226284274,3,14.5220588020165
SDN00350_L00025_R00003.txt,0.4,0.97201581027668,0.0544447862196247,3,14.0959899910376
SDN00350_L00025_R00003.txt,0.5,0.99399209486166,0.0119440515480119,3,14.1213034520042
SDN00351_L00025_R00001.txt,0,1,0,1,10.3111527969595
SDN00351_L00025_R00001.txt,0.01,1,0,1,15.3088778920355
SDN00351_L00025_R00001.txt,0.02,0.996679841897233,0.00661834226284274,1,14.6391687269788
SDN00351_L00025_R00001.txt,0.05,0.996600790513834,0.0067753880091389,1,14.922979416966
SDN00351_L00025_R00001.txt,0.1,0.993359683794466,0.0131930265431129,1,15.1398714699899
SDN00351_L00025_R00001.txt,0.2,0.970750988142292,0.0568356374807988,1,15.0906067329925
SDN00351_L00025_R00001.txt,0.3,0.976679841897233,0.0455774430281962,1,16.2202599029988
SDN00351_L00025_R00001.txt,0.4,0.960237154150198,0.0764844522162244,2,16.1320907610352
SDN00351_L00025_R00001.txt,0.5,0.932490118577075,0.126481042654028,2,14.9254505769932
SDN00352_L00025_R00001.txt,0,1,0,1,8.96235987497494
SDN00352_L00025_R00001.txt,0.01,1,0,1,14.3027488999651
SDN00352_L00025_R00001.txt,0.02,1,0,1,14.9458696029615
SDN00352_L00025_R00001.txt,0.05,1,0,1,14.3372186430497
SDN00352_L00025_R00001.txt,0.1,0.977075098814229,0.044822256568779,1,14.0519971550093
SDN00352_L00025_R00001.txt,0.2,0.987667984189723,0.0243635795720756,1,14.8262234540307
SDN00352_L00025_R00001.txt,0.3,0.979130434782609,0.040885860306644,1,16.4004492340027
SDN00352_L00025_R00001.txt,0.4,0.944189723320158,0.105720275531596,1,15.8199691110058
SDN00352_L00025_R00001.txt,0.5,0.946403162055336,0.101740696278511,2,16.3479457920184
SDN00353_L00025_R00004.txt,0,1,0,4,6.1941540989792
SDN00353_L00025_R00004.txt,0.01,1,0,4,15.052935226995
SDN00353_L00025_R00004.txt,0.02,1,0,4,16.1645110679674
SDN00353_L00025_R00004.txt,0.05,1,0,4,15.9861125989701
SDN00353_L00025_R00004.txt,0.1,0.998260869565217,0.00347222222222222,3,15.4927425339702
SDN00353_L00025_R00004.txt,0.2,1,0,4,15.3084452779731
SDN00353_L00025_R00004.txt,0.3,1,0,4,15.1888395069982
SDN00353_L00025_R00004.txt,0.4,0.977707509881423,0.0436127435818126,2,16.2360026520328
SDN00353_L00025_R00004.txt,0.5,0.975494071146245,0.0478395061728395,3,15.7720916540129
SDN00354_L00025_R00000.txt,0,1,0,0,10.6300859960029
SDN00354_L00025_R00000.txt,0.01,1,0,0,12.2883061359753
SDN00354_L00025_R00000.txt,0.02,1,0,0,11.4917960350285
SDN00354_L00025_R00000.txt,0.05,1,0,0,11.390628745954
SDN00354_L00025_R00000.txt,0.1,1,0,0,11.6379729610053
SDN00354_L00025_R00000.txt,0.2,1,0,0,12.0522261160077
SDN00354_L00025_R00000.txt,0.3,1,0,0,13.3698335340014
SDN00354_L00025_R00000.txt,0.4,1,0,0,13.3104789939825
SDN00354_L00025_R00000.txt,0.5,0.988142292490119,0.0234375,0,14.1912983970251
SDN00355_L00025_R00000.txt,0,1,0,0,10.7318998579867
SDN00355_L00025_R00000.txt,0.01,1,0,0,11.6059026840376
SDN00355_L00025_R00000.txt,0.02,1,0,0,12.0473341640318
SDN00355_L00025_R00000.txt,0.05,1,0,0,11.7115187370218
SDN00355_L00025_R00000.txt,0.1,1,0,0,10.5090260109864
SDN00355_L00025_R00000.txt,0.2,1,0,0,11.2936809969833
SDN00355_L00025_R00000.txt,0.3,1,0,0,11.3466810149839
SDN00355_L00025_R00000.txt,0.4,0.993517786561265,0.0128809299403079,0,15.5437213269761
SDN00355_L00025_R00000.txt,0.5,0.979762845849802,0.0396714706338137,0,13.7744557510014
SDN00356_L00025_R00001.txt,0,1,0,1,7.56639437098056
SDN00356_L00025_R00001.txt,0.01,1,0,1,15.1109068120131
SDN00356_L00025_R00001.txt,0.02,1,0,1,15.2095917250263
SDN00356_L00025_R00001.txt,0.05,1,0,1,14.8204972129897
SDN00356_L00025_R00001.txt,0.1,0.998260869565217,0.00347222222222222,1,14.9392812530277
SDN00356_L00025_R00001.txt,0.2,0.977075098814229,0.044822256568779,1,15.7478204689687
SDN00356_L00025_R00001.txt,0.3,0.980395256916996,0.0384555745076756,1,15.6397271220339
SDN00356_L00025_R00001.txt,0.4,0.956126482213439,0.084059068534646,3,16.1076866770163
SDN00356_L00025_R00001.txt,0.5,0.95201581027668,0.0915742626536924,3,16.0437119280105
SDN00357_L00025_R00006.txt,0,1,0,6,5.34759595099604
SDN00357_L00025_R00006.txt,0.01,1,0,6,14.7576754449983
SDN00357_L00025_R00006.txt,0.02,1,0,6,14.2254361159867
SDN00357_L00025_R00006.txt,0.05,1,0,6,14.2940827080165
SDN00357_L00025_R00006.txt,0.1,1,0,6,15.1200322080404
SDN00357_L00025_R00006.txt,0.2,0.987826086956522,0.0240549828178694,6,14.2745397929684
SDN00357_L00025_R00006.txt,0.3,0.974071146245059,0.0505470796732933,5,14.7675038849702
SDN00357_L00025_R00006.txt,0.4,0.988300395256917,0.0231286138459134,6,14.8231533000362
SDN00357_L00025_R00006.txt,0.5,0.959762845849802,0.0773615016338628,4,14.8572294299956
SDN00358_L00025_R00000.txt,0,1,0,0,10.498711306951
SDN00358_L00025_R00000.txt,0.01,1,0,0,12.4008012390113
SDN00358_L00025_R00000.txt,0.02,1,0,0,12.2594905869919
SDN00358_L00025_R00000.txt,0.05,1,0,0,11.6516153489938
SDN00358_L00025_R00000.txt,0.1,1,0,0,12.6349880939815
SDN00358_L00025_R00000.txt,0.2,0.996521739130435,0.00693240901213172,0,12.3068152160267
SDN00358_L00025_R00000.txt,0.3,0.998260869565217,0.00347222222222222,0,13.9964355900302
SDN00358_L00025_R00000.txt,0.4,1,0,0,14.7966044250061
SDN00358_L00025_R00000.txt,0.5,0.998260869565217,0.00347222222222222,0,16.1643145510461
SDN00359_L00025_R00001.txt,0,1,0,1,10.2793777000043
SDN00359_L00025_R00001.txt,0.01,1,0,1,14.51959940698
SDN00359_L00025_R00001.txt,0.02,0.993359683794466,0.0131930265431129,1,14.7559236640227
SDN00359_L00025_R00001.txt,0.05,0.996679841897233,0.00661834226284274,1,15.0134391080355
SDN00359_L00025_R00001.txt,0.1,0.998260869565217,0.00347222222222222,1,15.0396790810046
SDN00359_L00025_R00001.txt,0.2,0.988221343873518,0.0232830689897648,1,14.6596404309967
SDN00359_L00025_R00001.txt,0.3,0.984743083003953,0.0300552830335591,1,15.2787891299813
SDN00359_L00025_R00001.txt,0.4,0.955098814229249,0.0859434105008322,1,15.9385654760408
SDN00359_L00025_R00001.txt,0.5,0.927193675889328,0.135730602019011,2,16.2539930130006
SDN00360_L00025_R00003.txt,0,1,0,3,3.67586373200174
SDN00360_L00025_R00003.txt,0.01,1,0,3,14.1995641330141
SDN00360_L00025_R00003.txt,0.02,1,0,3,14.2144963809988
SDN00360_L00025_R00003.txt,0.05,1,0,3,14.1848202859983
SDN00360_L00025_R00003.txt,0.1,1,0,3,14.6897787849884
SDN00360_L00025_R00003.txt,0.2,0.991936758893281,0.0159974905897114,3,14.4861525410088
SDN00360_L00025_R00003.txt,0.3,0.994861660079051,0.0102241447109713,4,15.1164575950243
SDN00360_L00025_R00003.txt,0.4,0.987826086956522,0.0240549828178694,3,15.6737971489783
SDN00360_L00025_R00003.txt,0.5,0.983873517786561,0.0317410922669986,3,15.6121115399874
SDN00361_L00025_R00006.txt,0,1,0,6,3.31571547599742
SDN00361_L00025_R00006.txt,0.01,1,0,6,12.3574686740176
SDN00361_L00025_R00006.txt,0.02,1,0,6,12.6278442720068
SDN00361_L00025_R00006.txt,0.05,1,0,6,13.2297138769645
SDN00361_L00025_R00006.txt,0.1,1,0,6,13.5275455319788
SDN00361_L00025_R00006.txt,0.2,0.989249011857708,0.0212732676364774,6,13.0311561999843
SDN00361_L00025_R00006.txt,0.3,0.972094861660079,0.054295162654772,5,14.0934865489835
SDN00361_L00025_R00006.txt,0.4,0.980790513833992,0.0376948731870007,6,12.3225846869755
SDN00361_L00025_R00006.txt,0.5,0.939288537549407,0.114473095841407,4,14.1154657560401
SDN00362_L00025_R00005.txt,0,1,0,5,4.97867697797483
SDN00362_L00025_R00005.txt,0.01,1,0,5,13.6091944950167
SDN00362_L00025_R00005.txt,0.02,1,0,5,14.235593001009
SDN00362_L00025_R00005.txt,0.05,1,0,5,13.4504867529613
SDN00362_L00025_R00005.txt,0.1,1,0,5,13.2777263559983
SDN00362_L00025_R00005.txt,0.2,0.99399209486166,0.0119440515480119,5,14.1927071410464
SDN00362_L00025_R00005.txt,0.3,0.993201581027668,0.0135050251256281,5,14.108486660989
SDN00362_L00025_R00005.txt,0.4,0.977391304347826,0.0442176870748299,4,15.507902827987
SDN00362_L00025_R00005.txt,0.5,0.964743083003953,0.0681124007330483,4,14.0719784369576
SDN00363_L00025_R00003.txt,0,1,0,3,6.72100178798428
SDN00363_L00025_R00003.txt,0.01,1,0,3,15.8056198679842
SDN00363_L00025_R00003.txt,0.02,1,0,3,15.4696870899643
SDN00363_L00025_R00003.txt,0.05,1,0,3,15.4937911780435
SDN00363_L00025_R00003.txt,0.1,1,0,3,16.0170793659636
SDN00363_L00025_R00003.txt,0.2,1,0,3,16.1563853339758
SDN00363_L00025_R00003.txt,0.3,0.985138339920949,0.0292880510983019,4,15.0392469920334
SDN00363_L00025_R00003.txt,0.4,0.984189723320158,0.0311284046692607,3,15.4953408110305
SDN00363_L00025_R00003.txt,0.5,0.90798418972332,0.16852468510207,3,16.140410907974
SDN00364_L00025_R00001.txt,0,1,0,1,10.1377644729801
SDN00364_L00025_R00001.txt,0.01,1,0,1,14.636268022994
SDN00364_L00025_R00001.txt,0.02,0.998260869565217,0.00347222222222222,2,14.7796052079648
SDN00364_L00025_R00001.txt,0.05,0.993754940711462,0.0124126011469872,1,15.1033797719865
SDN00364_L00025_R00001.txt,0.1,0.996679841897233,0.00661834226284274,2,14.8865015929914
SDN00364_L00025_R00001.txt,0.2,0.989090909090909,0.0215827338129496,2,16.0666601689882
SDN00364_L00025_R00001.txt,0.3,0.980711462450593,0.0378470606483636,1,15.6182641819469
SDN00364_L00025_R00001.txt,0.4,0.939209486166008,0.114613607571354,1,15.7525767670013
SDN00364_L00025_R00001.txt,0.5,0.934861660079051,0.122309633367968,1,15.3488269230002
SDN00365_L00025_R00003.txt,0,1,0,3,6.58886645600433
SDN00365_L00025_R00003.txt,0.01,1,0,3,14.4929110339726
SDN00365_L00025_R00003.txt,0.02,1,0,3,14.2816175580374
SDN00365_L00025_R00003.txt,0.05,1,0,3,14.0399643350393
SDN00365_L00025_R00003.txt,0.1,1,0,3,14.6236634030356
SDN00365_L00025_R00003.txt,0.2,1,0,3,14.8759930090164
SDN00365_L00025_R00003.txt,0.3,1,0,3,15.3710504199844
SDN00365_L00025_R00003.txt,0.4,0.971620553359684,0.055192558997617,4,15.9084327690071
SDN00365_L00025_R00003.txt,0.5,0.975494071146245,0.0478395061728395,4,15.3682012819918
SDN00366_L00025_R00001.txt,0,1,0,1,11.5360771529959
SDN00366_L00025_R00001.txt,0.01,1,0,1,14.8892985190032
SDN00366_L00025_R00001.txt,0.02,1,0,1,14.5713197200093
SDN00366_L00025_R00001.txt,0.05,1,0,1,14.8710803909926
SDN00366_L00025_R00001.txt,0.1,0.975810276679842,0.0472368014819389,1,15.0141995219747
SDN00366_L00025_R00001.txt,0.2,0.974624505928854,0.0494950273687457,2,15.3453168469714
SDN00366_L00025_R00001.txt,0.3,0.987667984189723,0.0243635795720756,2,15.3499313599896
SDN00366_L00025_R00001.txt,0.4,0.932806324110672,0.125925925925926,1,16.0343647070113
SDN00366_L00025_R00001.txt,0.5,0.946403162055336,0.101740696278511,1,15.666134403029
SDN00367_L00025_R00002.txt,0,1,0,2,7.5557154029957
SDN00367_L00025_R00002.txt,0.01,1,0,2,13.4368211249821
SDN00367_L00025_R00002.txt,0.02,1,0,2,15.2462670230307
SDN00367_L00025_R00002.txt,0.05,1,0,2,14.8455640550237
SDN00367_L00025_R00002.txt,0.1,1,0,2,14.6960340880323
SDN00367_L00025_R00002.txt,0.2,1,0,2,14.9932293000165
SDN00367_L00025_R00002.txt,0.3,0.993122529644269,0.0136609876737065,2,15.5553185070166
SDN00367_L00025_R00002.txt,0.4,0.982292490118577,0.0347988193257729,2,14.7539271030109
SDN00367_L00025_R00002.txt,0.5,0.973280632411067,0.0520480443486295,2,16.0252298389678
SDN00368_L00025_R00005.txt,0,1,0,5,4.6386966049904
SDN00368_L00025_R00005.txt,0.01,1,0,5,13.5171292879968
SDN00368_L00025_R00005.txt,0.02,1,0,5,13.5413835769868
SDN00368_L00025_R00005.txt,0.05,1,0,5,11.8908061480033
SDN00368_L00025_R00005.txt,0.1,0.985612648221344,0.0283665835411471,5,12.7170340710436
SDN00368_L00025_R00005.txt,0.2,1,0,5,14.3807161520235
